symmetry_flag,height_index,agility_score,coordination_Y,diet_signal_2,diet_signal_1,limb_ratio_B,dance_style,metabolic_balance,limb_ratio_A,behavioral_switch,bone_density,power_index,ancestral_code,coordination_X
False,98.95980,0.11121,0.41061,-0.05143,9.35425,199.00451,Hambogris,-91.29172,-0.66333,1,-96.44999,446.57400,CLAN_06427,1.17631
False,99.63999,0.43473,-0.78956,-3.06157,,199.71137,Slängpolskorgris,-89.08502,-0.67480,1,-96.76256,449.81867,CLAN_05837,-1.23213
False,98.51823,-0.65305,-0.63402,3.30948,12.07227,198.56634,Hambogris,-88.14867,-0.73217,0,-98.50378,443.33928,CLAN_05067,-0.15218
True,99.65178,-0.50645,1.32041,2.13821,10.67600,199.70744,Slängpolskorgris,-88.86307,-0.66551,0,-103.34448,446.58667,CLAN_09316,-0.66300
True,100.74942,1.03001,-1.44193,3.19733,6.41069,200.80692,Polkagris,-90.29498,-0.69132,0,-99.47864,454.00776,CLAN_10772,0.31443
False,100.11550,-1.28371,0.54241,0.93382,9.65903,200.18545,Polkagris,-94.17779,-0.69071,1,-100.83222,450.16138,CLAN_01632,-0.44852
False,100.56477,-0.20902,-1.11787,-1.70732,11.59299,200.64429,Polkagris,-92.56793,-0.69568,1,-106.86245,449.39261,CLAN_01047,0.61265
True,100.77203,0.16794,0.38838,0.24900,10.28089,200.82743,Polkagris,-88.44282,-0.64765,0,-103.36733,452.17649,CLAN_04153,0.31587
True,99.81355,-0.75882,-0.09932,2.98750,9.87834,199.88576,Slängpolskorgris,-89.68991,-0.70230,0,-96.18322,450.97616,CLAN_10689,1.13813
False,98.90960,-1.64878,0.26448,-1.64010,10.65314,198.98375,Hambogris,-90.09116,-0.65116,0,-97.86720,445.61442,CLAN_07537,-0.28717
True,99.82357,-1.10976,-2.02989,-0.72521,,199.90624,Slängpolskorgris,-91.86693,-0.69345,0,-94.74485,451.74541,CLAN_03660,-0.73974
False,98.59078,-1.85431,1.53869,1.99825,9.82629,198.63218,Hambogris,-89.14701,-0.69385,0,-101.72341,442.09221,CLAN_09869,-0.09025
True,99.87907,1.29565,0.24821,-0.23590,11.04306,199.95186,Slängpolskorgris,-89.62917,-0.68239,1,-101.12571,448.83249,CLAN_00146,-1.61295
False,99.10334,0.93844,-0.02403,1.98034,10.93102,199.16091,Slängpolskorgris,-88.26370,-0.73131,1,-105.40617,442.81360,CLAN_06979,-1.57626
False,100.26749,0.17293,0.78411,-1.03103,,200.33830,Polkagris,-90.69728,-0.68061,0,-96.50443,453.08525,CLAN_09840,-1.82755
False,98.24616,0.83217,0.02800,4.39939,11.51668,198.30038,Hambogris,-87.49338,-0.65938,1,-96.47837,442.99163,CLAN_07492,0.12290
False,101.23427,-0.24034,0.71932,-1.66636,12.49680,201.28721,Schottisgris,-90.96580,-0.69194,1,-104.63786,453.85240,CLAN_06276,1.77968
False,101.81476,0.40334,1.94672,-0.16337,9.76254,201.89400,Schottisgris,-90.12340,-0.67152,0,-95.99708,461.07528,CLAN_00274,-1.82380
True,99.28544,-0.85025,2.17704,-1.44592,,199.35408,Slängpolskorgris,-87.79023,-0.65441,0,-101.20294,445.82574,CLAN_09880,0.13333
True,99.56052,-0.51106,0.94057,-2.52398,11.72449,199.61232,Slängpolskorgris,-90.84750,-0.69976,0,-95.60268,450.00128,CLAN_02345,-0.88483
True,97.80968,-0.08940,-0.40407,-1.34921,11.08856,197.86549,Hambogris,-90.02603,-0.69421,0,-94.01927,442.03878,CLAN_00619,-1.14057
False,101.67477,0.67663,2.08125,2.58981,9.81577,201.74513,Schottisgris,-90.98956,-0.65605,0,-98.93047,458.90864,CLAN_04843,-1.15752
False,97.65951,0.17456,0.45562,-1.26511,10.52103,197.73502,Hambogris,-88.86872,-0.67658,1,-95.70153,440.44681,CLAN_01920,-0.60808
True,98.70509,0.37053,-0.75202,0.44670,12.28199,198.75074,Hambogris,-89.84795,-0.66675,1,-99.63950,443.70570,CLAN_01972,0.16866
False,101.22981,0.87800,1.13826,0.90630,10.40783,201.30274,Schottisgris,-91.16657,-0.64729,0,-99.66520,456.31647,CLAN_10318,0.38263
True,99.95758,-0.11268,-0.79311,1.52237,12.80262,200.01000,Slängpolskorgris,-90.27857,-0.72565,0,-97.38029,451.09774,CLAN_00883,0.58216
True,100.78242,0.38687,0.57777,5.35565,11.16329,200.81705,Polkagris,-92.14192,-0.69327,0,-97.87689,454.97365,CLAN_01328,-0.26799
False,99.80939,-0.26286,1.24112,-3.23560,11.63995,199.89393,Slängpolskorgris,-88.92612,-0.67874,0,-97.89484,450.09951,CLAN_03826,-0.41737
True,99.42692,0.74419,0.68079,-1.43778,,199.49673,Slängpolskorgris,-90.24487,-0.66670,1,-98.01131,448.12896,CLAN_04199,-0.94399
False,100.11158,0.52949,-0.44639,-0.76143,11.16918,200.16631,Polkagris,-92.09635,-0.69662,0,-98.30479,451.40551,CLAN_09775,-0.97966
False,99.50649,-0.23533,-1.93699,-2.03774,9.97859,199.58563,Slängpolskorgris,-91.25319,-0.68818,0,-97.84925,448.60784,CLAN_05150,2.40181
True,100.41439,0.56234,-0.29867,1.31638,10.65045,200.46883,Polkagris,-91.05717,-0.71129,0,-102.36296,450.89048,CLAN_05749,-0.13073
True,100.45612,-0.32427,-0.35304,-1.28826,,200.52932,Polkagris,-88.60575,-0.67590,1,-98.36125,453.09995,CLAN_07133,0.43983
True,101.49659,1.53989,0.93367,-1.58180,,201.56967,Schottisgris,-92.17736,-0.66231,0,-103.85149,455.55722,CLAN_06446,1.63900
False,101.75909,0.54253,-0.67208,2.37920,10.40142,201.80240,Schottisgris,-91.71079,-0.71806,0,-100.31773,458.63658,CLAN_05716,-0.13306
True,99.49882,-0.66686,1.03681,-1.96323,10.11399,199.56871,Slängpolskorgris,-90.16711,-0.67362,0,-102.88450,446.05187,CLAN_06818,0.09047
False,100.01694,-0.05405,-0.02641,2.04349,12.48562,200.06467,Polkagris,-93.21694,-0.70232,1,-106.50041,446.83449,CLAN_07432,-0.30584
False,99.35781,-0.05367,-0.08668,-2.50344,10.99177,199.41474,Slängpolskorgris,-88.06066,-0.68245,0,-100.92664,446.32572,CLAN_07920,0.62708
False,101.40948,0.04307,0.17777,2.55942,9.40426,201.46062,Schottisgris,-90.60115,-0.70646,0,-109.29229,452.40126,CLAN_08164,-0.52842
False,100.89735,-0.80396,-1.68163,-4.27495,10.54476,200.97239,Polkagris,-91.26840,-0.68022,1,-101.21540,453.87906,CLAN_00278,0.08921
False,100.25957,-0.34419,-0.41168,-1.62059,10.58646,200.34091,Polkagris,-91.28132,-0.68213,1,-98.09828,452.24873,CLAN_09397,-1.53883
False,99.22592,-0.48167,-1.77937,4.23825,10.69279,199.29770,Slängpolskorgris,-91.02458,-0.67901,0,-98.28731,446.98595,CLAN_09343,-1.79640
False,100.93493,0.82229,-0.62901,-1.90335,,201.01976,Polkagris,-91.56192,-0.69254,0,-102.72863,453.31034,CLAN_03728,-0.84318
False,98.48928,0.57377,0.32023,-2.02607,12.98819,198.54107,Hambogris,-90.84326,-0.70143,1,-101.58867,441.65207,CLAN_00778,0.60020
True,99.46254,0.37784,-1.59384,-0.24562,9.48914,199.52841,Slängpolskorgris,-90.75634,-0.68112,1,-97.20062,448.71237,CLAN_01921,-1.72554
True,101.70355,1.20227,-0.17232,2.42594,10.39525,201.74967,Schottisgris,-92.98284,-0.72572,0,-100.55709,458.23921,CLAN_10136,-0.57617
True,97.87790,-0.30786,1.33059,-3.75054,11.56970,197.95959,Hambogris,-88.44602,-0.69749,0,-95.01238,441.88330,CLAN_10916,-0.07722
True,98.06859,-0.49452,-0.34788,-0.03870,10.53611,198.12792,Hambogris,-89.33789,-0.68730,0,-98.52955,441.07818,CLAN_01365,0.25421
False,98.86487,-0.44751,1.69682,-0.86346,10.26230,198.93990,Hambogris,-91.00867,-0.67740,0,-100.11609,444.26632,CLAN_03012,-0.96018
False,99.50059,0.65087,-0.63395,1.90715,10.53385,199.55974,Slängpolskorgris,-89.70800,-0.70883,1,-100.40331,447.30127,CLAN_02850,-0.05481
False,101.56831,0.89283,-0.88817,-0.35193,10.37197,201.62920,Schottisgris,-90.38805,-0.68228,0,-101.81512,456.93398,CLAN_02947,-1.45197
True,101.66527,0.21811,-0.08270,0.31287,,201.74235,Schottisgris,-92.25355,-0.69734,0,-100.91829,457.86719,CLAN_08553,0.65230
True,100.31722,0.26524,-0.59807,2.60258,10.63446,200.37941,Polkagris,-89.60559,-0.68935,0,-100.15186,451.51018,CLAN_07320,0.61488
True,101.21407,0.57388,0.02664,-1.39399,14.63088,201.27367,Schottisgris,-91.35197,-0.68853,0,-101.84879,455.14596,CLAN_03833,1.94899
True,99.25839,-0.55383,-0.00158,-1.15521,,199.34009,Slängpolskorgris,-91.34593,-0.68042,0,-96.55245,448.01574,CLAN_06168,-0.49496
False,99.95931,0.39126,0.03666,-0.21756,7.99178,200.02562,Slängpolskorgris,-91.90105,-0.68533,1,-99.30120,450.14593,CLAN_02883,-0.02571
True,99.52614,0.14886,-0.34734,2.45505,10.88467,199.57920,Slängpolskorgris,-90.07315,-0.73603,1,-101.47521,446.89307,CLAN_08318,-0.29568
True,101.01007,-0.84252,1.02597,-2.42648,11.14793,201.05886,Schottisgris,-93.58705,-0.69316,1,-101.32556,454.38758,CLAN_02622,1.83410
False,101.13797,-0.04337,-0.00903,1.47800,10.92146,201.18753,Schottisgris,-94.01449,-0.66419,1,-102.71496,454.33235,CLAN_10928,-0.19818
True,100.38790,-0.53693,0.91634,3.89626,11.60155,200.44509,Polkagris,-94.40323,-0.68434,1,-103.71255,450.08323,CLAN_08272,0.45717
True,99.34071,-0.17024,1.36101,-1.22651,10.64996,199.42082,Slängpolskorgris,-89.32247,-0.68654,0,-101.37094,446.01808,CLAN_09959,-0.47092
True,99.23908,-0.65479,0.00906,-3.14378,,199.30634,Slängpolskorgris,-89.80954,-0.66006,0,-96.04275,448.17402,CLAN_03956,0.07692
True,99.78171,1.02380,1.20202,2.03590,9.04052,199.85892,Slängpolskorgris,-91.46891,-0.66722,1,-98.04528,449.88590,CLAN_02491,2.26661
True,100.16714,-1.32966,0.30465,2.04786,12.22707,200.23896,Polkagris,-89.67281,-0.70403,1,-102.39360,449.63892,CLAN_06414,-0.49108
False,98.68986,-0.12381,0.01416,1.63695,9.94220,198.75113,Hambogris,-91.45384,-0.66661,0,-97.59469,444.65196,CLAN_06471,-0.02621
True,100.03778,1.28267,-0.57951,-2.30187,14.14233,200.11291,Polkagris,-91.26684,-0.67866,0,-93.67524,453.35129,CLAN_06941,0.97107
False,100.15592,-0.12829,-0.26658,-3.17706,12.19900,200.23247,Polkagris,-93.52607,-0.65127,1,-99.52585,451.01666,CLAN_09433,-0.19291
False,99.87801,-0.50150,-0.22937,0.65705,9.11851,199.95635,Slängpolskorgris,-90.20597,-0.66393,0,-99.92552,449.42727,CLAN_08386,-1.30338
True,99.35590,-0.09086,-0.03760,1.46561,10.74992,199.39486,Slängpolskorgris,-91.29742,-0.68548,0,-96.10641,448.72628,CLAN_09292,0.45101
False,100.34326,0.16810,-0.10827,0.53677,10.93562,200.39906,Polkagris,-96.43822,-0.64786,0,-100.54600,451.44329,CLAN_01536,-0.90416
True,100.29182,1.31675,3.34780,-2.98964,,200.37263,Polkagris,-90.36305,-0.66902,0,-103.29641,449.81092,CLAN_00538,-1.30343
False,100.81632,0.24273,-0.29978,-1.24522,,200.88554,Polkagris,-93.08445,-0.66751,0,-100.50925,453.82698,CLAN_10176,-1.78704
False,99.68795,0.22287,0.69879,-0.10956,14.05999,199.76125,Slängpolskorgris,-85.88159,-0.65919,1,-98.96788,448.95581,CLAN_04771,-1.64612
False,98.97131,-0.57561,-0.59462,-0.05679,11.40718,199.02573,Hambogris,-92.11584,-0.67653,0,-102.01808,443.84753,CLAN_05830,-0.07359
True,99.43045,0.03181,-0.92381,-2.09679,,199.50818,Slängpolskorgris,-89.05325,-0.69290,1,-97.23484,448.53481,CLAN_05488,-0.86707
False,100.30236,1.06735,1.49977,-2.48628,,200.38489,Polkagris,-90.38362,-0.67364,0,-99.86582,451.57887,CLAN_08134,-0.78071
False,100.08312,-0.75595,0.03493,1.04007,9.22783,200.13308,Polkagris,-92.62839,-0.69060,1,-100.71861,450.05631,CLAN_02250,-0.18074
True,100.67425,1.13342,-1.26946,-2.37567,,200.75794,Polkagris,-93.53600,-0.68133,0,-95.34482,455.69884,CLAN_10178,0.84824
False,99.36699,-0.13992,-0.04149,1.97424,12.87285,199.43785,Slängpolskorgris,-87.62481,-0.71097,0,-100.37913,446.64538,CLAN_05964,0.18139
False,99.52354,-0.35449,0.56974,-2.44869,,199.59922,Slängpolskorgris,-90.15437,-0.65768,0,-97.58520,448.82511,CLAN_04764,0.28092
True,99.75153,0.20756,-0.90318,2.97099,9.17324,199.81152,Slängpolskorgris,-89.92606,-0.66783,1,-103.91525,446.80004,CLAN_08031,1.60041
False,100.64117,0.43867,0.13802,-0.10689,13.79545,200.71064,Polkagris,-89.64857,-0.67033,0,-98.64920,453.88124,CLAN_03634,0.06433
True,100.61700,0.41090,-1.10840,-1.73417,,200.69487,Polkagris,-91.65800,-0.69279,0,-102.93543,451.61727,CLAN_10322,1.80479
True,99.61854,0.43881,1.26250,-3.83866,11.97385,199.67830,Slängpolskorgris,-88.07063,-0.69637,1,-103.08860,446.54842,CLAN_05280,2.14731
True,97.79729,0.20484,-0.16555,4.02845,11.42432,197.86960,Hambogris,-85.72899,-0.69971,1,-100.28599,438.84345,CLAN_03394,-1.13718
False,100.04601,-1.16218,-3.00118,-0.36387,,200.11618,Polkagris,-91.01355,-0.66567,1,-102.87530,448.79242,CLAN_04979,1.57242
False,100.33243,0.55537,-0.61169,0.23057,12.53300,200.39609,Polkagris,-87.35148,-0.68307,0,-99.78332,451.77049,CLAN_09993,0.82488
False,98.78433,0.36231,0.52719,0.44359,11.79523,198.82730,Hambogris,-91.33472,-0.68466,1,-98.77814,444.53255,CLAN_02616,-0.47507
False,99.65653,-0.05051,0.42825,0.64799,10.77656,199.70211,Slängpolskorgris,-88.63372,-0.68024,0,-97.31294,449.62618,CLAN_05959,-0.13582
False,100.18701,0.25242,-0.85541,-1.05201,,200.25269,Polkagris,-92.98605,-0.66416,0,-97.21208,452.32899,CLAN_10564,0.72152
False,98.54448,-0.40384,-0.66877,2.99551,10.30315,198.59390,Hambogris,-88.06809,-0.67533,0,-97.54563,443.94959,CLAN_04844,0.02100
False,100.41867,-0.49228,-0.95862,3.38898,9.94485,200.48478,Polkagris,-89.41022,-0.69198,1,-96.87324,453.65675,CLAN_07341,0.81912
True,98.36925,0.35292,0.33084,-2.92346,10.88607,198.44462,Hambogris,-87.94664,-0.66424,1,-100.95093,441.37080,CLAN_01503,-0.66274
True,100.46209,-0.63175,3.08926,-1.37720,,200.54017,Polkagris,-89.69261,-0.67629,1,-99.85159,452.38467,CLAN_07646,-2.86340
True,101.14319,-0.66624,-1.96317,-0.35854,15.36677,201.20980,Schottisgris,-88.28380,-0.66809,1,-97.95109,456.74041,CLAN_10698,0.05346
True,100.05128,0.52636,-0.63856,-0.36793,,200.12224,Polkagris,-90.96420,-0.66013,0,-98.23210,451.14035,CLAN_09100,1.04985
False,99.60506,0.84913,-0.89091,3.81636,11.53352,199.66856,Slängpolskorgris,-90.68036,-0.66868,1,-99.63101,448.20977,CLAN_00233,-0.99304
False,98.92424,0.31379,-1.64883,-0.95062,8.24577,199.00267,Hambogris,-89.43076,-0.65095,1,-101.78759,443.72741,CLAN_10548,-0.17316
False,99.55662,0.05721,-0.22500,1.92993,12.36610,199.61162,Slängpolskorgris,-91.69278,-0.70867,1,-99.76554,447.90031,CLAN_01760,0.52695
False,97.92966,-0.38546,0.82340,-0.40299,10.87154,197.98465,Hambogris,-87.70374,-0.71688,0,-92.11836,443.58911,CLAN_07360,1.09616
True,99.08310,1.63821,-1.10809,-0.87833,9.67973,199.14536,Slängpolskorgris,-90.47510,-0.69249,1,-98.10810,446.36144,CLAN_04432,-2.14338
True,100.65771,1.65518,0.77005,3.54729,10.73498,200.70042,Polkagris,-93.72331,-0.69311,0,-107.79276,449.39217,CLAN_00024,0.82710
True,99.51047,-0.83929,-0.19734,-4.04880,,199.58872,Slängpolskorgris,-92.91669,-0.66982,0,-96.62113,449.24178,CLAN_08616,-0.24208
False,98.98026,-0.78395,0.26617,-2.63187,,199.06000,Hambogris,-88.19380,-0.69286,0,-95.19954,447.30152,CLAN_05425,2.21905
False,98.05857,-0.96866,1.84823,1.23150,9.31609,198.11409,Hambogris,-89.10897,-0.69853,0,-93.42772,443.57901,CLAN_00275,0.19697
True,99.63600,-0.79536,0.30308,-3.97153,,199.70420,Slängpolskorgris,-90.59500,-0.65757,0,-100.38539,447.98730,CLAN_10471,0.77144
True,98.48820,-0.34230,0.60921,1.88385,11.31478,198.54888,Hambogris,-86.59451,-0.65716,0,-99.77598,442.55301,CLAN_04337,-0.31921
True,99.33732,-0.01495,-0.57297,-0.33460,8.71219,199.41452,Slängpolskorgris,-91.61511,-0.64319,0,-100.73815,446.31753,CLAN_00506,-0.71060
True,102.73401,1.21601,1.30264,-0.96697,10.59208,202.81788,Polskorgris,-94.58035,-0.69263,0,-101.47578,462.93218,CLAN_09978,-0.60760
False,100.13232,0.42006,0.61594,-2.81068,11.30266,200.17745,Polkagris,-95.31578,-0.72423,0,-101.33237,449.99540,CLAN_02230,0.50258
False,100.04184,0.30019,-0.67336,2.11291,12.21402,200.09753,Polkagris,-87.73973,-0.72806,0,-103.31406,448.55218,CLAN_10763,0.16507
False,100.19263,-0.10780,-2.25342,-1.72935,11.27569,200.24338,Polkagris,-92.82729,-0.69799,1,-95.93629,452.99498,CLAN_01952,-1.64280
False,99.27419,0.76871,0.63484,2.17979,9.23820,199.34540,Slängpolskorgris,-88.76520,-0.69598,1,-101.58549,445.57820,CLAN_09446,-0.47613
False,100.18570,0.33285,-0.73923,1.94868,10.36158,200.22488,Polkagris,-89.24863,-0.68410,0,-96.66799,452.59452,CLAN_08427,0.17629
False,99.47591,-0.29369,0.66340,2.83103,12.11224,199.51878,Slängpolskorgris,-91.30415,-0.72105,0,-100.88375,446.93769,CLAN_06152,-1.72567
False,99.68526,-0.50041,0.62747,-1.50255,11.28233,199.75513,Slängpolskorgris,-90.41819,-0.67666,0,-102.65232,447.10015,CLAN_08737,-2.00681
False,101.04509,0.84858,-0.39029,4.00917,12.22395,201.08793,Schottisgris,-92.60119,-0.70182,0,-97.95864,456.24614,CLAN_00360,0.07819
True,99.20248,-1.17576,0.10061,2.85321,11.88234,199.24846,Slängpolskorgris,-88.36908,-0.70964,0,-98.12120,446.95182,CLAN_03672,0.15002
False,99.04510,-0.19805,0.12201,-2.11171,12.92290,199.11790,Slängpolskorgris,-89.61769,-0.65656,0,-94.77967,447.83564,CLAN_00501,-0.87955
True,99.67614,0.09108,0.95750,-2.23896,10.80689,199.75514,Slängpolskorgris,-94.61937,-0.70146,1,-103.40398,446.67870,CLAN_10769,0.44137
False,99.12967,0.28123,2.33878,-1.23468,12.02943,199.19697,Slängpolskorgris,-87.93899,-0.65674,1,-97.31614,446.99026,CLAN_04038,0.31596
False,99.10597,0.29071,3.78249,0.67283,11.50012,199.17189,Slängpolskorgris,-94.44839,-0.68041,1,-97.56125,446.74923,CLAN_05310,3.08085
True,100.75523,1.01342,0.82625,-0.90062,16.12969,200.80537,Polkagris,-90.48383,-0.70500,0,-103.53274,452.00979,CLAN_09946,1.34150
False,99.40338,-1.11735,0.20140,-2.81109,,199.46937,Slängpolskorgris,-88.60327,-0.65720,0,-98.90648,447.56368,CLAN_08671,-0.46543
True,101.41984,0.74645,-1.92539,-2.89624,10.01060,201.49983,Schottisgris,-93.66082,-0.68831,0,-105.07949,454.55944,CLAN_07441,2.06168
False,99.15864,0.85519,-0.34555,1.70387,11.72061,199.21565,Slängpolskorgris,-89.98060,-0.70732,1,-98.54168,446.52234,CLAN_10867,0.74036
True,98.83071,-1.86877,-1.41239,-2.32606,10.77573,198.90514,Hambogris,-88.31251,-0.69007,0,-96.85453,445.72626,CLAN_06343,1.63508
False,100.13841,-0.80556,1.22193,-2.02102,11.45754,200.18093,Polkagris,-91.34334,-0.68869,1,-96.60783,452.38815,CLAN_07106,-0.51969
False,100.17616,-0.42606,-2.45299,-3.59149,,200.25589,Polkagris,-91.29606,-0.69041,1,-100.66085,450.55039,CLAN_08165,3.67728
True,99.67387,0.66225,2.80360,2.00577,7.51258,199.72311,Slängpolskorgris,-90.16958,-0.68330,1,-99.56358,448.58754,CLAN_04247,1.69366
False,100.76125,0.18294,0.15513,1.18021,9.49248,200.81306,Polkagris,-94.42100,-0.72941,0,-103.14287,452.23482,CLAN_02149,0.45127
False,99.62348,-0.61397,-0.72560,2.87051,11.37122,199.68331,Slängpolskorgris,-90.47289,-0.70714,0,-101.78883,447.22299,CLAN_07259,0.31629
False,99.66776,-0.57168,-3.62142,-1.03220,14.01229,199.75113,Slängpolskorgris,-91.46389,-0.67942,0,-95.33236,450.67261,CLAN_03580,3.52570
False,100.16506,0.23933,-1.08094,0.14229,10.55754,200.24915,Polkagris,-89.25626,-0.68623,0,-101.40671,450.12192,CLAN_03889,1.78057
True,99.27543,-0.73791,1.22424,-2.26714,12.24100,199.35303,Slängpolskorgris,-88.68862,-0.69401,0,-96.10427,448.32501,CLAN_01855,-0.94184
True,99.18141,0.18736,0.72021,2.34453,10.54850,199.24835,Slängpolskorgris,-92.34250,-0.69820,1,-94.54323,448.63543,CLAN_10450,-0.65740
True,100.79446,-1.20270,1.28421,0.54806,10.57713,200.84709,Polkagris,-89.65300,-0.65761,1,-96.85029,455.54717,CLAN_06153,0.09971
False,99.35148,-0.04718,-0.28132,-3.59345,,199.42513,Slängpolskorgris,-87.08598,-0.64887,0,-97.36222,448.07630,CLAN_10407,-1.44678
False,100.15164,-0.60627,-0.80101,-2.97863,12.03130,200.22424,Polkagris,-91.29136,-0.66236,1,-98.02319,451.74658,CLAN_04600,-0.17067
False,100.97599,-0.06939,1.24728,-2.33118,,201.05313,Polkagris,-89.34532,-0.67743,1,-105.86693,451.94649,CLAN_00327,-0.72629
True,98.24551,-0.46373,-3.42475,2.87996,9.46103,198.33398,Hambogris,-86.95838,-0.63626,0,-98.41683,442.01913,CLAN_01783,-0.14855
False,101.04561,2.03455,-0.10185,3.10485,12.17693,201.10845,Schottisgris,-92.43035,-0.68544,0,-103.86473,453.29568,CLAN_08434,-0.72728
True,98.39522,0.44001,-0.35814,0.27830,10.60620,198.45395,Hambogris,-89.65806,-0.64729,1,-99.22926,442.36145,CLAN_01460,0.55947
True,99.16065,-0.38401,-2.29985,1.58090,10.52645,199.23636,Slängpolskorgris,-90.98551,-0.65714,0,-94.12046,448.74303,CLAN_04421,-3.04291
True,98.53127,0.49008,0.93492,-2.73701,12.08494,198.59831,Hambogris,-89.65486,-0.66534,1,-99.43535,442.93867,CLAN_06093,1.59611
True,99.58772,0.50930,1.57571,0.00765,15.33007,199.67493,Slängpolskorgris,-90.24584,-0.65856,1,-98.03748,448.91985,CLAN_00133,1.53052
False,101.61631,0.03207,0.03126,2.14942,10.58101,201.67946,Schottisgris,-91.70246,-0.72034,0,-101.85720,457.15294,CLAN_01318,-0.51079
True,96.17245,0.10150,2.52315,2.45320,8.01022,196.25070,Hambogris,-84.79234,-0.66800,1,-99.41324,431.15564,CLAN_08968,-0.75294
True,100.28023,-0.16388,-0.08760,-2.68747,12.32077,200.33023,Polkagris,-91.43355,-0.67258,1,-99.69278,451.55474,CLAN_09756,-0.51361
False,100.34658,-0.85371,-0.69195,-2.17465,8.73026,200.41776,Polkagris,-88.50606,-0.66119,1,-103.39562,450.03509,CLAN_08339,-0.50676
False,100.87882,1.43988,-1.06255,2.46578,10.98585,200.94131,Polkagris,-90.65223,-0.69664,0,-102.67291,453.05763,CLAN_02335,-0.91828
False,100.52036,-0.48733,1.09644,-2.01868,10.31847,200.58081,Polkagris,-90.75841,-0.66927,1,-105.16858,450.01750,CLAN_09733,1.85763
True,99.75853,-0.13638,2.55828,-1.18382,9.01599,199.83770,Slängpolskorgris,-89.27762,-0.70010,0,-101.28326,448.15104,CLAN_06974,-2.08174
True,101.10194,0.28559,1.00643,1.24991,11.95971,201.14723,Schottisgris,-92.96530,-0.71621,0,-97.24075,456.88933,CLAN_10550,0.38632
True,100.58871,-0.02806,0.87847,-3.32838,,200.67162,Polkagris,-93.32289,-0.68397,1,-100.74753,452.56978,CLAN_05889,-0.85777
True,99.29587,0.62967,2.62805,-1.22493,,199.37480,Slängpolskorgris,-90.16975,-0.68217,1,-99.04845,446.95511,CLAN_01155,-2.68363
True,99.11886,0.97513,0.57691,3.84251,10.80583,199.16218,Slängpolskorgris,-89.31989,-0.68270,1,-93.95675,448.61594,CLAN_06138,0.55745
True,100.19304,-0.54345,1.64564,-2.67871,,200.26472,Polkagris,-93.53477,-0.67981,1,-105.07848,448.42596,CLAN_00208,1.10212
True,99.82793,0.53189,0.91179,-1.61726,,199.89932,Slängpolskorgris,-89.15177,-0.68613,1,-101.26543,448.50691,CLAN_08514,-2.20150
True,98.77364,-0.54572,1.64466,-0.67278,13.43580,198.84397,Hambogris,-87.20335,-0.65630,0,-99.66526,444.03555,CLAN_03121,-0.77529
False,99.57311,-0.40091,-1.04775,1.85837,12.36142,199.61449,Slängpolskorgris,-90.74547,-0.68952,0,-100.89544,447.41784,CLAN_04517,1.03816
False,99.07998,-0.10662,0.10967,-2.99903,11.16011,199.15248,Slängpolskorgris,-90.35708,-0.65162,0,-102.57794,444.11091,CLAN_02922,1.78212
False,101.42692,0.14451,1.88142,-1.70167,,201.49739,Schottisgris,-95.09280,-0.66625,0,-105.00581,454.63171,CLAN_10778,-0.36535
